open_time,open,high,low,close,volume,trades
2020-12-18 11:42:00,22871.85000000,22881.53000000,22863.65000000,22867.25000000,27.10470100,691
2020-12-18 11:43:00,22867.25000000,22867.26000000,22843.00000000,22845.38000000,24.39769500,825
2020-12-18 11:44:00,22845.38000000,22868.02000000,22837.51000000,22863.56000000,22.91623800,760
2020-12-18 11:45:00,22863.20000000,22863.20000000,22811.31000000,22811.69000000,56.57706900,1206
2020-12-18 11:46:00,22811.68000000,22839.50000000,22806.26000000,22829.03000000,45.17233100,1009
2020-12-18 11:47:00,22829.04000000,22836.94000000,22813.50000000,22819.51000000,34.83561100,933
2020-12-18 11:48:00,22819.51000000,22828.06000000,22793.50000000,22816.59000000,51.41851300,1356
2020-12-18 11:49:00,22816.59000000,22832.92000000,22807.00000000,22825.74000000,73.06546500,1209
2020-12-18 11:50:00,22825.74000000,22861.68000000,22825.74000000,22851.83000000,33.11546200,857
2020-12-18 11:51:00,22851.83000000,22853.00000000,22826.71000000,22830.16000000,45.43153300,952
2020-12-18 11:52:00,22830.17000000,22860.00000000,22830.17000000,22858.87000000,26.43471000,763
2020-12-18 11:53:00,22858.59000000,22870.00000000,22850.41000000,22869.72000000,63.37543900,864
2020-12-18 11:54:00,22869.72000000,22899.40000000,22866.87000000,22898.66000000,38.72107500,1055
2020-12-18 11:55:00,22898.66000000,22903.06000000,22879.01000000,22896.13000000,40.03208700,875
2020-12-18 11:56:00,22896.13000000,22904.29000000,22860.00000000,22865.49000000,36.55820500,836
2020-12-18 11:57:00,22865.50000000,22885.60000000,22849.43000000,22858.51000000,44.75763300,944
2020-12-18 11:58:00,22858.51000000,22873.99000000,22844.46000000,22863.26000000,31.08396600,838
2020-12-18 11:59:00,22863.25000000,22886.19000000,22843.37000000,22886.17000000,43.05224100,1068
2020-12-18 12:00:00,22886.18000000,22911.67000000,22872.14000000,22890.87000000,59.49793300,1086
2020-12-18 12:01:00,22890.50000000,22898.75000000,22855.71000000,22858.91000000,48.95434000,984
2020-12-18 12:02:00,22858.90000000,22859.36000000,22810.00000000,22812.90000000,58.99631500,1209
2020-12-18 12:03:00,22812.90000000,22812.90000000,22758.98000000,22772.74000000,112.58676500,2023
2020-12-18 12:04:00,22772.74000000,22808.98000000,22756.31000000,22785.48000000,74.06321500,1744
2020-12-18 12:05:00,22785.48000000,22795.61000000,22750.00000000,22763.73000000,101.48115600,1626
2020-12-18 12:06:00,22763.72000000,22771.96000000,22727.00000000,22771.70000000,97.03055200,1930
2020-12-18 12:07:00,22771.70000000,22797.37000000,22752.64000000,22769.17000000,66.20900200,1464
2020-12-18 12:08:00,22769.17000000,22796.65000000,22769.17000000,22793.29000000,52.04378500,962
2020-12-18 12:09:00,22793.29000000,22836.39000000,22793.29000000,22836.39000000,46.73612600,1007
2020-12-18 12:10:00,22836.40000000,22857.39000000,22826.50000000,22857.38000000,45.93368700,1132
2020-12-18 12:11:00,22857.38000000,22927.90000000,22851.64000000,22925.24000000,120.10732100,2252
2020-12-18 12:12:00,22925.25000000,23018.38000000,22925.25000000,23007.34000000,174.18394300,3318
2020-12-18 12:13:00,23007.33000000,23050.00000000,23000.00000000,23026.22000000,144.24500900,2759
2020-12-18 12:14:00,23024.78000000,23073.25000000,22996.00000000,23055.62000000,107.64615600,2164
2020-12-18 12:15:00,23055.18000000,23058.75000000,23002.31000000,23008.40000000,116.29166200,1766
2020-12-18 12:16:00,23008.40000000,23022.50000000,22993.64000000,23016.30000000,62.48817500,1505
2020-12-18 12:17:00,23016.30000000,23019.74000000,22996.00000000,23003.45000000,38.27636300,1163
2020-12-18 12:18:00,23003.45000000,23006.98000000,22977.15000000,22983.44000000,40.03243600,994
2020-12-18 12:19:00,22983.44000000,23010.00000000,22956.35000000,22978.12000000,47.76198900,1019
2020-12-18 12:20:00,22978.13000000,23007.58000000,22973.00000000,22997.66000000,32.44928600,805
2020-12-18 12:21:00,22997.67000000,22998.41000000,22967.04000000,22973.80000000,34.79985500,724
2020-12-18 12:22:00,22974.05000000,22974.06000000,22957.89000000,22960.66000000,24.88804700,657
2020-12-18 12:23:00,22960.66000000,22962.31000000,22935.83000000,22947.18000000,40.87838300,948
2020-12-18 12:24:00,22947.19000000,22953.00000000,22924.99000000,22924.99000000,59.28217200,1009
2020-12-18 12:25:00,22924.99000000,22950.00000000,22924.99000000,22944.86000000,45.89114400,869
2020-12-18 12:26:00,22944.85000000,22966.97000000,22944.42000000,22957.63000000,41.64575800,849
2020-12-18 12:27:00,22957.63000000,22959.63000000,22906.46000000,22918.52000000,59.35829700,1154
2020-12-18 12:28:00,22918.52000000,22960.78000000,22916.13000000,22952.12000000,71.07920200,1004
2020-12-18 12:29:00,22949.57000000,22951.66000000,22924.49000000,22943.64000000,31.83231900,659
2020-12-18 12:30:00,22942.17000000,22973.63000000,22940.96000000,22971.64000000,34.50857500,830
2020-12-18 12:31:00,22971.64000000,23000.00000000,22966.02000000,22980.00000000,72.71950700,1126
2020-12-18 12:32:00,22980.00000000,22995.62000000,22973.72000000,22978.94000000,53.15063500,761
2020-12-18 12:33:00,22978.94000000,22983.00000000,22945.03000000,22954.30000000,43.57026500,735
2020-12-18 12:34:00,22954.30000000,22982.15000000,22950.00000000,22969.07000000,44.37355100,546
2020-12-18 12:35:00,22969.06000000,22969.08000000,22956.00000000,22966.21000000,41.34900800,559
2020-12-18 12:36:00,22966.22000000,22992.65000000,22966.21000000,22977.45000000,44.96455000,578
2020-12-18 12:37:00,22977.45000000,22987.37000000,22963.86000000,22968.68000000,42.52889600,655
2020-12-18 12:38:00,22968.67000000,22970.00000000,22934.52000000,22934.53000000,34.26232300,600
2020-12-18 12:39:00,22934.53000000,22977.24000000,22934.52000000,22946.21000000,40.09782500,761
2020-12-18 12:40:00,22946.20000000,22966.51000000,22934.26000000,22960.00000000,91.06191500,784
2020-12-18 12:41:00,22959.52000000,22964.85000000,22944.60000000,22960.40000000,30.46354600,567
2020-12-18 12:42:00,22960.41000000,22969.28000000,22954.23000000,22964.20000000,24.63947600,519
2020-12-18 12:43:00,22964.20000000,22975.00000000,22950.00000000,22962.82000000,70.39039900,627
2020-12-18 12:44:00,22963.42000000,22971.87000000,22950.44000000,22958.70000000,29.66433900,755
2020-12-18 12:45:00,22958.70000000,22969.70000000,22956.75000000,22961.48000000,34.07575400,687
2020-12-18 12:46:00,22961.48000000,22965.68000000,22930.52000000,22935.08000000,50.38165600,866
2020-12-18 12:47:00,22935.09000000,22954.83000000,22930.00000000,22941.36000000,48.46953700,850
2020-12-18 12:48:00,22943.22000000,22953.97000000,22934.65000000,22948.76000000,20.95130500,528
2020-12-18 12:49:00,22950.27000000,22950.28000000,22918.55000000,22920.71000000,34.56020800,789
2020-12-18 12:50:00,22920.71000000,22929.28000000,22906.16000000,22916.26000000,55.18983100,1099
2020-12-18 12:51:00,22916.26000000,22921.99000000,22878.28000000,22884.15000000,61.87574400,975
2020-12-18 12:52:00,22884.22000000,22900.00000000,22875.53000000,22888.67000000,46.08357200,879
2020-12-18 12:53:00,22888.68000000,22900.00000000,22866.35000000,22900.00000000,58.52698100,1007
2020-12-18 12:54:00,22899.99000000,22904.93000000,22879.42000000,22885.56000000,32.28744800,670
2020-12-18 12:55:00,22884.47000000,22923.42000000,22884.47000000,22909.66000000,55.01497000,1079
2020-12-18 12:56:00,22909.66000000,22949.66000000,22897.69000000,22945.25000000,54.51497400,1125
2020-12-18 12:57:00,22945.26000000,22950.00000000,22934.09000000,22942.80000000,40.97906600,773
2020-12-18 12:58:00,22942.81000000,22950.00000000,22940.53000000,22948.33000000,26.75446300,654
2020-12-18 12:59:00,22948.32000000,22950.00000000,22930.00000000,22939.42000000,53.37330500,837
2020-12-18 13:00:00,22939.41000000,22948.64000000,22894.85000000,22909.87000000,64.64551100,1078
2020-12-18 13:01:00,22909.86000000,22918.92000000,22883.38000000,22893.54000000,39.22259900,845
2020-12-18 13:02:00,22893.54000000,22895.27000000,22850.00000000,22851.28000000,50.52328900,989
2020-12-18 13:03:00,22851.28000000,22855.99000000,22828.85000000,22848.27000000,98.61307000,1248
2020-12-18 13:04:00,22848.26000000,22877.69000000,22847.02000000,22876.84000000,36.14397800,793
2020-12-18 13:05:00,22877.13000000,22877.69000000,22866.50000000,22868.21000000,37.65975000,731
2020-12-18 13:06:00,22868.20000000,22868.21000000,22827.47000000,22842.42000000,80.53188300,994
2020-12-18 13:07:00,22842.41000000,22888.99000000,22842.41000000,22886.73000000,84.17522300,1038
2020-12-18 13:08:00,22888.97000000,22915.64000000,22884.14000000,22913.36000000,45.04863100,936
2020-12-18 13:09:00,22913.36000000,22940.00000000,22900.34000000,22924.40000000,55.52920600,1057
2020-12-18 13:10:00,22924.94000000,22947.84000000,22917.55000000,22930.02000000,41.22386400,903
2020-12-18 13:11:00,22930.02000000,22943.00000000,22927.16000000,22942.99000000,38.94642300,642
2020-12-18 13:12:00,22943.00000000,22943.00000000,22916.70000000,22929.74000000,33.67931600,641
2020-12-18 13:13:00,22929.75000000,22934.09000000,22918.37000000,22929.22000000,22.29164900,597
2020-12-18 13:14:00,22929.22000000,22930.88000000,22913.28000000,22917.13000000,18.49768000,458
2020-12-18 13:15:00,22917.13000000,22917.28000000,22885.11000000,22886.25000000,35.45523200,652
2020-12-18 13:16:00,22886.26000000,22897.09000000,22861.60000000,22871.31000000,31.67105100,684
2020-12-18 13:17:00,22871.30000000,22897.39000000,22869.03000000,22884.50000000,25.35394500,659
2020-12-18 13:18:00,22883.65000000,22899.98000000,22878.23000000,22892.55000000,29.00948800,571
2020-12-18 13:19:00,22893.62000000,22893.62000000,22853.00000000,22862.73000000,55.28943300,732
2020-12-18 13:20:00,22862.72000000,22870.37000000,22860.00000000,22863.41000000,19.99584600,509
2020-12-18 13:21:00,22863.40000000,22869.47000000,22848.28000000,22851.01000000,26.83301000,487
2020-12-18 13:22:00,22851.01000000,22886.95000000,22851.01000000,22883.53000000,44.85496200,844
2020-12-18 13:23:00,22883.53000000,22899.37000000,22877.70000000,22882.93000000,27.32948100,600
2020-12-18 13:24:00,22882.93000000,22883.61000000,22850.00000000,22869.07000000,41.08842100,622
2020-12-18 13:25:00,22869.08000000,22883.87000000,22867.71000000,22870.21000000,31.04851400,630
2020-12-18 13:26:00,22871.81000000,22896.50000000,22868.28000000,22886.25000000,25.49593400,605
2020-12-18 13:27:00,22886.24000000,22886.25000000,22865.61000000,22878.23000000,42.09148600,680
2020-12-18 13:28:00,22878.23000000,22888.66000000,22873.34000000,22878.21000000,15.22950800,428
2020-12-18 13:29:00,22878.21000000,22880.76000000,22840.62000000,22842.21000000,47.83293600,592
2020-12-18 13:30:00,22842.21000000,22859.74000000,22833.50000000,22843.87000000,34.94607800,823
2020-12-18 13:31:00,22843.70000000,22858.64000000,22837.00000000,22854.32000000,28.11458600,767
2020-12-18 13:32:00,22854.32000000,22865.63000000,22853.69000000,22865.43000000,22.81887700,572
2020-12-18 13:33:00,22865.43000000,22914.28000000,22865.43000000,22910.73000000,63.06544400,1010
2020-12-18 13:34:00,22910.73000000,22914.44000000,22854.98000000,22855.61000000,50.32289000,932
2020-12-18 13:35:00,22855.61000000,22869.92000000,22846.09000000,22869.91000000,23.57518900,681
2020-12-18 13:36:00,22869.91000000,22882.38000000,22852.90000000,22855.51000000,22.37992600,675
2020-12-18 13:37:00,22855.51000000,22873.92000000,22850.44000000,22863.31000000,35.79995300,710
2020-12-18 13:38:00,22863.30000000,22884.20000000,22856.24000000,22879.59000000,23.85256900,639
2020-12-18 13:39:00,22879.59000000,22879.59000000,22850.00000000,22859.65000000,27.34408600,653
2020-12-18 13:40:00,22859.66000000,22869.71000000,22853.42000000,22862.45000000,26.59949600,651
2020-12-18 13:41:00,22862.44000000,22862.44000000,22820.27000000,22832.99000000,44.92608100,1055
2020-12-18 13:42:00,22832.99000000,22836.88000000,22815.29000000,22833.20000000,52.52547200,927
2020-12-18 13:43:00,22833.20000000,22836.65000000,22812.00000000,22834.35000000,119.03552400,1145
2020-12-18 13:44:00,22833.12000000,22837.11000000,22810.00000000,22817.68000000,32.98745400,810
2020-12-18 13:45:00,22817.68000000,22832.31000000,22800.00000000,22802.45000000,69.04812300,1184
2020-12-18 13:46:00,22802.45000000,22822.98000000,22773.96000000,22782.47000000,82.27840200,1357
2020-12-18 13:47:00,22782.46000000,22782.47000000,22671.09000000,22680.71000000,303.65884600,3894
2020-12-18 13:48:00,22681.36000000,22706.82000000,22606.16000000,22701.43000000,314.19366600,3853
2020-12-18 13:49:00,22701.43000000,22740.53000000,22693.19000000,22735.83000000,95.27409300,1572
2020-12-18 13:50:00,22733.95000000,22736.51000000,22672.37000000,22675.96000000,141.64746600,1845
2020-12-18 13:51:00,22675.95000000,22721.53000000,22672.37000000,22705.85000000,132.31728400,1831
2020-12-18 13:52:00,22705.85000000,22728.61000000,22677.47000000,22679.54000000,73.81615000,1109
2020-12-18 13:53:00,22677.79000000,22708.57000000,22658.45000000,22661.05000000,71.22684500,1123
2020-12-18 13:54:00,22661.04000000,22702.38000000,22631.90000000,22695.90000000,147.93560000,1774
2020-12-18 13:55:00,22695.89000000,22696.32000000,22621.54000000,22625.03000000,120.81126100,1484
2020-12-18 13:56:00,22625.02000000,22663.44000000,22622.00000000,22630.09000000,129.42780800,1568
2020-12-18 13:57:00,22630.09000000,22656.00000000,22625.41000000,22643.07000000,66.95584300,1062
2020-12-18 13:58:00,22645.36000000,22646.76000000,22578.01000000,22582.53000000,205.82010200,2284
2020-12-18 13:59:00,22582.53000000,22599.40000000,22548.99000000,22571.78000000,229.62106200,3039
2020-12-18 14:00:00,22571.79000000,22758.44000000,22569.90000000,22639.98000000,262.72745200,2846
2020-12-18 14:01:00,22620.90000000,22673.49000000,22600.00000000,22603.27000000,151.17336300,2720
2020-12-18 14:02:00,22603.27000000,22662.11000000,22582.53000000,22631.88000000,125.48881500,2107
2020-12-18 14:03:00,22631.99000000,22661.63000000,22628.59000000,22651.20000000,64.47853600,1076
2020-12-18 14:04:00,22651.20000000,22651.20000000,22623.61000000,22645.68000000,75.48797400,1363
2020-12-18 14:05:00,22645.67000000,22645.68000000,22600.00000000,22602.13000000,81.15718400,1519
2020-12-18 14:06:00,22602.13000000,22662.41000000,22600.00000000,22645.40000000,76.50072900,1250
2020-12-18 14:07:00,22645.40000000,22656.77000000,22611.95000000,22623.52000000,68.75228900,1238
2020-12-18 14:08:00,22623.51000000,22651.56000000,22621.82000000,22642.12000000,55.60403700,1125
2020-12-18 14:09:00,22642.65000000,22643.36000000,22613.20000000,22616.11000000,56.62561400,1041
2020-12-18 14:10:00,22615.72000000,22648.59000000,22600.69000000,22619.06000000,75.22757300,1185
2020-12-18 14:11:00,22619.00000000,22643.32000000,22618.65000000,22640.00000000,37.63506600,819
2020-12-18 14:12:00,22640.92000000,22654.51000000,22640.00000000,22653.27000000,53.00848700,803
2020-12-18 14:13:00,22653.27000000,22656.03000000,22610.00000000,22613.72000000,92.70897400,1294
2020-12-18 14:14:00,22613.72000000,22613.72000000,22512.51000000,22518.54000000,167.20432400,2865
2020-12-18 14:15:00,22522.16000000,22575.29000000,22517.37000000,22529.62000000,181.18234400,2672
2020-12-18 14:16:00,22529.62000000,22560.00000000,22511.28000000,22556.02000000,142.01755900,2322
2020-12-18 14:17:00,22556.02000000,22557.84000000,22500.00000000,22509.02000000,230.82791500,3156
2020-12-18 14:18:00,22509.02000000,22538.42000000,22500.00000000,22512.63000000,119.06373700,2190
2020-12-18 14:19:00,22512.63000000,22574.72000000,22506.36000000,22570.74000000,92.04834200,1797
2020-12-18 14:20:00,22570.73000000,22587.94000000,22538.37000000,22573.96000000,84.09673600,1626
2020-12-18 14:21:00,22573.96000000,22631.76000000,22558.02000000,22613.68000000,76.98394600,1692
2020-12-18 14:22:00,22616.66000000,22652.76000000,22613.67000000,22638.00000000,115.47208600,1513
2020-12-18 14:23:00,22638.00000000,22638.00000000,22589.26000000,22606.76000000,106.45390900,1522
2020-12-18 14:24:00,22607.30000000,22628.80000000,22587.87000000,22620.04000000,57.10523600,1022
2020-12-18 14:25:00,22620.04000000,22624.16000000,22576.15000000,22576.51000000,101.10015600,1287
2020-12-18 14:26:00,22576.51000000,22600.99000000,22563.86000000,22582.74000000,67.41386100,1101
2020-12-18 14:27:00,22582.74000000,22583.59000000,22563.18000000,22564.85000000,43.43188100,896
2020-12-18 14:28:00,22564.84000000,22607.94000000,22550.00000000,22569.48000000,80.32442600,1191
2020-12-18 14:29:00,22569.47000000,22571.89000000,22524.29000000,22533.79000000,74.32102900,1156
2020-12-18 14:30:00,22533.79000000,22539.12000000,22505.00000000,22507.61000000,68.66704500,1208
2020-12-18 14:31:00,22507.62000000,22508.25000000,22428.13000000,22470.01000000,257.49036300,3785
2020-12-18 14:32:00,22462.80000000,22468.76000000,22406.00000000,22446.92000000,154.45813400,2433
2020-12-18 14:33:00,22446.96000000,22500.00000000,22400.00000000,22466.96000000,286.59889100,3340
2020-12-18 14:34:00,22471.47000000,22565.64000000,22466.97000000,22556.54000000,139.55639400,2486
2020-12-18 14:35:00,22556.70000000,22576.91000000,22512.98000000,22576.90000000,105.85199000,1978
2020-12-18 14:36:00,22576.90000000,22614.76000000,22572.99000000,22593.54000000,100.90482500,1905
2020-12-18 14:37:00,22593.54000000,22593.54000000,22561.50000000,22579.03000000,62.89760300,1500
2020-12-18 14:38:00,22582.89000000,22600.93000000,22580.71000000,22600.66000000,40.68571700,885
2020-12-18 14:39:00,22600.66000000,22610.00000000,22592.89000000,22606.41000000,38.18880300,1105
2020-12-18 14:40:00,22606.42000000,22636.35000000,22606.41000000,22616.96000000,93.77246100,1453
2020-12-18 14:41:00,22616.97000000,22639.66000000,22616.96000000,22626.22000000,57.97710400,1213
2020-12-18 14:42:00,22626.22000000,22650.00000000,22618.93000000,22639.90000000,72.27414500,1312
2020-12-18 14:43:00,22640.04000000,22666.62000000,22615.00000000,22666.62000000,163.65791700,1661
2020-12-18 14:44:00,22666.60000000,22679.14000000,22630.67000000,22650.06000000,79.11307100,1960
2020-12-18 14:45:00,22650.06000000,22650.08000000,22606.66000000,22612.17000000,50.64097000,1592
2020-12-18 14:46:00,22612.47000000,22638.71000000,22609.12000000,22631.39000000,59.92900100,1115
2020-12-18 14:47:00,22631.38000000,22658.07000000,22614.60000000,22654.10000000,54.22751000,1124
2020-12-18 14:48:00,22654.10000000,22658.18000000,22611.03000000,22622.75000000,69.03154500,1342
2020-12-18 14:49:00,22622.76000000,22629.11000000,22607.68000000,22613.66000000,61.67875800,1083
2020-12-18 14:50:00,22613.67000000,22613.67000000,22569.61000000,22591.83000000,87.73977600,1881
2020-12-18 14:51:00,22592.69000000,22592.70000000,22558.43000000,22584.84000000,58.89707400,1236
2020-12-18 14:52:00,22584.85000000,22599.12000000,22540.96000000,22548.73000000,170.78708000,1589
2020-12-18 14:53:00,22548.99000000,22581.59000000,22543.00000000,22571.25000000,73.89156000,1580
2020-12-18 14:54:00,22572.04000000,22598.21000000,22558.00000000,22565.91000000,41.78650400,1004
2020-12-18 14:55:00,22565.90000000,22586.55000000,22560.22000000,22581.53000000,23.72854100,660
2020-12-18 14:56:00,22581.54000000,22598.80000000,22546.80000000,22557.16000000,48.06719800,1109
2020-12-18 14:57:00,22557.17000000,22596.59000000,22540.00000000,22596.58000000,29.63007600,918
2020-12-18 14:58:00,22596.49000000,22596.57000000,22573.47000000,22582.53000000,19.44980800,695
2020-12-18 14:59:00,22582.53000000,22624.90000000,22582.53000000,22610.65000000,76.87543900,1110
2020-12-18 15:00:00,22610.65000000,22610.66000000,22538.23000000,22577.61000000,92.33106700,1944
2020-12-18 15:01:00,22580.13000000,22598.23000000,22556.51000000,22576.50000000,65.39519700,1456
2020-12-18 15:02:00,22576.50000000,22579.76000000,22555.70000000,22566.76000000,35.52749200,922
2020-12-18 15:03:00,22566.76000000,22572.53000000,22527.25000000,22533.61000000,52.69974700,1151
2020-12-18 15:04:00,22533.60000000,22556.59000000,22528.02000000,22552.95000000,53.56798900,1216
2020-12-18 15:05:00,22552.96000000,22555.18000000,22500.00000000,22500.01000000,56.53408400,1547
2020-12-18 15:06:00,22500.00000000,22508.64000000,22449.98000000,22467.73000000,222.09977700,2875
2020-12-18 15:07:00,22467.73000000,22500.00000000,22454.80000000,22489.99000000,86.65161300,1907
2020-12-18 15:08:00,22489.99000000,22511.85000000,22467.01000000,22493.01000000,61.18218700,1404
2020-12-18 15:09:00,22493.00000000,22520.00000000,22480.42000000,22505.01000000,57.02131900,1245
2020-12-18 15:10:00,22505.01000000,22515.63000000,22443.00000000,22443.30000000,69.68754300,1538
2020-12-18 15:11:00,22445.52000000,22460.44000000,22425.87000000,22450.32000000,130.19124200,2321
2020-12-18 15:12:00,22450.31000000,22472.62000000,22424.02000000,22468.97000000,73.16429600,1768
2020-12-18 15:13:00,22470.46000000,22480.60000000,22376.86000000,22393.44000000,216.14723400,2662
2020-12-18 15:14:00,22393.44000000,22446.55000000,22385.94000000,22389.49000000,129.17424000,2314
2020-12-18 15:15:00,22389.49000000,22413.02000000,22350.00000000,22407.88000000,207.49437500,3122
2020-12-18 15:16:00,22409.94000000,22430.83000000,22384.14000000,22428.35000000,86.32584900,1816
2020-12-18 15:17:00,22426.55000000,22458.62000000,22425.75000000,22436.60000000,58.66171600,1436
2020-12-18 15:18:00,22436.59000000,22444.00000000,22400.57000000,22413.27000000,88.61162800,1644
2020-12-18 15:19:00,22413.27000000,22460.09000000,22405.60000000,22458.56000000,69.32395900,1507
2020-12-18 15:20:00,22458.51000000,22459.97000000,22418.15000000,22446.49000000,44.15438300,1109
2020-12-18 15:21:00,22445.00000000,22454.30000000,22433.09000000,22438.81000000,55.29428400,946
2020-12-18 15:22:00,22438.81000000,22444.52000000,22380.00000000,22389.79000000,108.43176800,1358
2020-12-18 15:23:00,22389.79000000,22430.74000000,22383.53000000,22418.28000000,90.69415500,1433
2020-12-18 15:24:00,22418.27000000,22434.52000000,22389.00000000,22392.88000000,61.48084300,1350
2020-12-18 15:25:00,22392.87000000,22428.45000000,22380.00000000,22418.74000000,78.14767300,1262
2020-12-18 15:26:00,22418.74000000,22443.00000000,22417.20000000,22433.72000000,55.42105500,1051
2020-12-18 15:27:00,22433.71000000,22439.80000000,22420.01000000,22436.20000000,51.67001600,895
2020-12-18 15:28:00,22436.58000000,22457.35000000,22433.88000000,22453.73000000,76.91370300,1082
2020-12-18 15:29:00,22453.74000000,22483.05000000,22453.74000000,22474.52000000,73.26368900,1471
2020-12-18 15:30:00,22474.51000000,22497.59000000,22465.80000000,22485.32000000,60.35642200,1094
2020-12-18 15:31:00,22485.32000000,22492.40000000,22471.37000000,22479.37000000,31.82127500,829
2020-12-18 15:32:00,22479.36000000,22492.31000000,22471.37000000,22482.58000000,119.92920100,846
2020-12-18 15:33:00,22481.95000000,22528.17000000,22481.94000000,22514.54000000,88.83987800,1458
2020-12-18 15:34:00,22514.54000000,22545.71000000,22511.51000000,22532.20000000,86.70644400,1321
2020-12-18 15:35:00,22532.19000000,22547.33000000,22510.81000000,22530.00000000,72.82626000,1890
2020-12-18 15:36:00,22530.01000000,22558.82000000,22515.22000000,22557.00000000,95.77533400,1467
2020-12-18 15:37:00,22557.01000000,22561.76000000,22532.01000000,22534.07000000,76.94806600,1372
2020-12-18 15:38:00,22534.07000000,22556.17000000,22520.00000000,22520.00000000,48.45310700,1162
2020-12-18 15:39:00,22520.00000000,22523.73000000,22500.58000000,22517.68000000,48.54501400,1160
2020-12-18 15:40:00,22517.67000000,22520.00000000,22466.08000000,22475.85000000,74.75918100,1381
2020-12-18 15:41:00,22475.85000000,22484.25000000,22456.86000000,22470.00000000,35.54465000,923
2020-12-18 15:42:00,22470.33000000,22483.78000000,22431.46000000,22453.78000000,103.74970800,1528
2020-12-18 15:43:00,22454.91000000,22464.89000000,22436.17000000,22438.47000000,70.92956600,1192
2020-12-18 15:44:00,22438.47000000,22472.34000000,22436.99000000,22470.46000000,68.81305300,941
2020-12-18 15:45:00,22470.47000000,22470.47000000,22453.42000000,22456.22000000,50.07987000,746
2020-12-18 15:46:00,22456.90000000,22475.50000000,22441.27000000,22456.40000000,60.16557200,1186
2020-12-18 15:47:00,22456.40000000,22458.02000000,22421.59000000,22424.74000000,78.28437700,1638
2020-12-18 15:48:00,22424.73000000,22428.36000000,22385.46000000,22420.35000000,104.68506300,1833
2020-12-18 15:49:00,22420.35000000,22434.40000000,22405.61000000,22411.06000000,51.46681200,1366
2020-12-18 15:50:00,22411.06000000,22469.00000000,22408.58000000,22447.99000000,52.51557200,1251
2020-12-18 15:51:00,22447.98000000,22490.36000000,22447.98000000,22490.35000000,49.30942000,1130
2020-12-18 15:52:00,22490.35000000,22565.19000000,22490.35000000,22552.67000000,86.74792600,1739
2020-12-18 15:53:00,22552.67000000,22588.81000000,22552.66000000,22585.46000000,123.42349800,2066
2020-12-18 15:54:00,22585.46000000,22585.46000000,22559.01000000,22566.10000000,73.31341000,1416
2020-12-18 15:55:00,22566.09000000,22636.27000000,22563.01000000,22614.82000000,97.41849000,1880
2020-12-18 15:56:00,22610.72000000,22619.84000000,22575.02000000,22610.28000000,65.81137900,1330
2020-12-18 15:57:00,22610.28000000,22614.91000000,22595.40000000,22603.34000000,50.23215800,980
2020-12-18 15:58:00,22600.94000000,22617.24000000,22584.92000000,22599.99000000,106.19291100,1622
2020-12-18 15:59:00,22599.99000000,22602.30000000,22548.00000000,22549.00000000,63.73555100,1435
2020-12-18 16:00:00,22549.00000000,22568.53000000,22512.64000000,22538.64000000,77.47285500,2093
2020-12-18 16:01:00,22540.13000000,22540.13000000,22474.92000000,22485.35000000,86.30556000,1943
2020-12-18 16:02:00,22485.34000000,22495.06000000,22464.27000000,22484.01000000,62.90682900,1758
2020-12-18 16:03:00,22484.01000000,22496.08000000,22463.59000000,22487.92000000,61.96206300,1609
2020-12-18 16:04:00,22487.92000000,22555.24000000,22487.91000000,22548.81000000,47.12493800,2015
2020-12-18 16:05:00,22548.80000000,22589.31000000,22546.35000000,22582.53000000,55.47660500,2011
2020-12-18 16:06:00,22582.52000000,22610.16000000,22576.71000000,22596.86000000,61.94913900,1456
2020-12-18 16:07:00,22596.87000000,22631.99000000,22585.19000000,22628.17000000,47.42468800,1637
2020-12-18 16:08:00,22628.33000000,22646.81000000,22618.62000000,22632.97000000,61.37242700,1789
2020-12-18 16:09:00,22632.97000000,22641.69000000,22627.83000000,22627.90000000,47.24151100,1265
2020-12-18 16:10:00,22627.91000000,22628.82000000,22582.13000000,22619.40000000,96.20257200,1746
2020-12-18 16:11:00,22618.26000000,22621.69000000,22600.00000000,22611.81000000,47.20666600,1155
2020-12-18 16:12:00,22611.80000000,22616.35000000,22604.35000000,22606.86000000,46.42449200,884
2020-12-18 16:13:00,22606.86000000,22616.05000000,22586.41000000,22606.38000000,55.62424400,1146
2020-12-18 16:14:00,22606.38000000,22608.74000000,22586.97000000,22590.01000000,48.21803400,1115
2020-12-18 16:15:00,22590.00000000,22608.54000000,22590.00000000,22604.53000000,21.56974600,790
2020-12-18 16:16:00,22604.53000000,22639.99000000,22604.20000000,22615.74000000,51.25303800,1166
2020-12-18 16:17:00,22617.22000000,22629.21000000,22593.17000000,22598.18000000,51.30909700,1625
2020-12-18 16:18:00,22598.18000000,22598.18000000,22560.00000000,22574.76000000,117.61646300,2370
2020-12-18 16:19:00,22574.76000000,22625.72000000,22565.76000000,22621.99000000,96.66211200,1574
2020-12-18 16:20:00,22621.75000000,22623.84000000,22594.81000000,22594.82000000,47.20792200,1239
2020-12-18 16:21:00,22594.81000000,22608.35000000,22585.51000000,22606.41000000,47.99489600,1122
2020-12-18 16:22:00,22606.41000000,22606.42000000,22561.56000000,22573.67000000,75.18338200,1616
